wavelet,pearson correlation,nrmse,compression ratio,mode,threshold,levels
db4,0.9415387338368424,1.5056287282246132,1.4653312433819863,hard,150,9
haar,0.9995692849801072,0.13585977439692837,1.4583466298437358,soft,2,4
haar,0.999568031122732,0.1341303722751903,1.4491452763077446,soft,2,9
sym2,0.9854076908890748,0.8391259180045043,1.3813178869462297,hard,50,4
db4,0.9678228412236004,1.1931910318364267,1.3473160559523232,soft,50,9
sym2,0.9898557781058039,0.7519438211760905,1.3429314586431558,soft,20,4
coif1,0.9898706166857488,0.7472809846698003,1.3209204153215828,soft,20,4
coif1,0.9852936737099389,0.8399358284888889,1.3129737918119662,hard,50,4
sym2,0.9853642930700192,0.76235503168886,1.289117237059377,hard,50,9
sym2,0.9898033317528382,0.667922627534166,1.2717487147001612,soft,20,9
haar,0.9996516438088252,0.16514675009603433,1.2631732357307215,soft,2,1
coif1,0.9898138022802999,0.6677744607657051,1.256336438104543,soft,20,9
coif1,0.9852748509631795,0.7646380979120883,1.229093971563842,hard,50,9
bior1.3,0.9995679706594203,0.13477466561977333,1.2153468495158652,soft,2,4
haar,0.9998811535389633,0.06894931001810196,1.2150713599945175,hard,2,9
haar,0.9998812554374894,0.06892403933674668,1.214731574826673,hard,2,4
bior1.3,0.9995676839182898,0.1332200752013577,1.2053780549107689,soft,2,9
db4,0.987898847195221,0.8092574066203962,1.2001672054687709,soft,20,4
bior1.3,0.9996291018874583,0.162004785068632,1.1927125241585577,soft,2,1
db4,0.982533971411705,0.9019623023818034,1.1607418141165378,hard,50,4
sym2,0.999601251482815,0.16894840867798175,1.1543376637197502,soft,2,1
coif1,0.9996004525862537,0.16878127482897606,1.1503811933984496,soft,2,1
db4,0.9878497003408693,0.725171333794642,1.1346140770852107,soft,20,9
sym2,0.999502330810862,0.14570137169102268,1.1249030414557066,soft,2,4
coif1,0.999499357948323,0.14600965375629965,1.1230173375623635,soft,2,4
sym2,0.995523755609325,0.4269604316725673,1.1159930376640346,hard,20,4
sym2,0.9995019858541618,0.14408988505097728,1.1159528522066826,soft,2,9
coif1,0.9994989029052125,0.14446126152700137,1.114653957192874,soft,2,9
db4,0.9995385722150154,0.17491245829282165,1.1035613347636724,soft,2,1
sym2,0.995493172224138,0.4241284697533061,1.1035471353490283,hard,20,9
db4,0.9824714282115701,0.8336950171534205,1.0950463663624073,hard,50,9
coif1,0.9955120942565858,0.42751873467107726,1.088838933928069,hard,20,4
coif1,0.9954831495433417,0.4245547222272234,1.0764785276575026,hard,20,9
haar,0.9999011188355686,0.06371680597714283,1.0760472848279192,hard,2,1
